-21.79040987075077, -51.47411049198459
-21.104334785933286, -51.396916789444106
-20.32828264081187, -51.348261474439425
-19.585971893304425, -51.22142017684956
-18.866155410872967, -51.051926341713
-18.168833193517493, -51.01026608421098
-17.392781048396074, -51.01133588613418
-16.74607092746156, -51.01222738773684
-16.071242975182066, -51.01315765027876
-15.379544324095587, -51.01411116938422
-14.693469239278102, -51.068333847295975
-14.074876949688566, -51.05853120576057
-13.355060467257108, -51.016901957009964
-12.668985382439622, -51.017847723927574
-11.881686104780215, -51.01893303022648
-11.206858152500722, -51.01986329276839
-10.532030200221229, -51.02079355531029
-9.857202247941736, -51.021723817852205
-9.182374295662243, -50.84506437708028
-8.50754634338275, -50.66840493630836
-7.832718391103256, -50.598299317524734
-7.157890438823763, -50.49267575807835
-6.48306248654427, -50.20946249531812
-5.808234534264777, -50.06832099520898
-5.133406581985284, -49.74958979178598
-4.458578629705791, -49.39534064770024
-3.7837506774262977, -48.86350180030064
-3.1089227251468046, -48.22510913091274
-2.4340947728673115, -47.3025729362227
-1.7592668205878184, -45.70519586894011
-1.1406745309982824, -43.06351382429365
-0.8032605548585359, -39.81408738492142
-0.5783179040987072, -37.23579498031849
-0.42085804856682785, -32.7927176646661
-0.24090392795896065, -22.90477105416292
-0.2971395906489178, -26.420969657898368
-0.353375253338875, -29.937168261633815
-0.24090392795896065, -20.56058697042029
-0.01596127719912488, -0.1735991175059297
-0.053451718992434394, -6.424704992900615
-0.12843260257904632, -9.479144527393942
-0.12843260257904632, -12.036436255113173
-0.12843260257904632, -15.552712380727115
-0.01596127719912488, 5.012020219258062
-0.01596127719912488, 2.4547284915388303
-0.01596127719912488, -2.659854963899633
0.2089813735607038, 22.273429293848913
0.17149093176740138, 18.72168690882453
0.09651004818078945, 16.093462662284416
0.09651004818078945, 13.536170934565185
0.09651004818078945, 10.978879206845953
0.09651004818078945, 8.63469512310332
0.388935494168571, 32.118754375556776
0.2089813735607038, 24.61761337759154
0.3214526989406181, 28.240288281436804
0.5913838798524154, 36.97732957946074
0.8613150607642126, 40.471922835660266
1.1649876392899827, 43.31649126460405
1.7273442661895615, 45.64214115923037
2.4021722184690546, 47.204000285850206
3.0770001707485477, 48.197572361865774
3.751828123028041, 48.9070009125792
4.426656075307534, 49.36780387865326
5.101484027587027, 49.686535082076254
5.77631197986652, 49.969748344836475
6.451139932146013, 50.21744366693393
7.125967884425506, 50.39410310770586
7.800795836704999, 50.53524460781502
8.475623788984493, 50.676386107924166
9.150451741263986, 50.81752760803332
9.825279693543479, 50.852115286154174
10.500107645822972, 50.815667082949496
11.16368846556447, 50.85737385357861
11.849763550381958, 50.955878320516746
12.62581569550337, 51.068465928714396
13.368126443010816, 51.02482111112297
14.042954395290309, 51.07716775957521
14.785265142797755, 51.022867559784956
15.673788613299088, 50.986124773442
16.37673439692356, 50.96739677962945
17.051562349203053, 51.019743428081696
18.136910639119236, 51.018247255826786
18.856727121550698, 51.01725497578208
19.734003459514035, 51.01604563447759
20.431325676869513, 50.88721977679832
21.072412231535033, 50.94316473244393
21.758487316352515, 50.970633318056535
